candidate_id,rel_path,domain,size_bytes,mtime_epoch,mtime_iso,extension,candidate_reason,readability_class,signature_category,header_bytes_read,schema_opened,message_or_contact_rows_selected,sensitive_skip,open_policy,read_error,companion_main_rel_path
DB00350,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_fts.db-wal,db_storage/message,309032,1761525895,2025-10-27T10:44:55+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_fts
DB00351,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/biz_message_0.db-wal,db_storage/message,61832,1761525200,2025-10-27T10:33:20+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/biz_message_0
DB00352,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/biz_message_0.db-first.material,db_storage/message,4096,1761525800,2025-10-27T10:43:20+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00353,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/biz_message_0.db-shm,db_storage/message,32768,1761525193,2025-10-27T10:33:13+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/biz_message_0
DB00354,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_0.db-wal,db_storage/message,346112,1761525895,2025-10-27T10:44:55+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_0
DB00355,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_0.db-shm,db_storage/message,32768,1761525360,2025-10-27T10:36:00+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_0
DB00356,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite_fts.db-wal,db_storage/favorite,37112,1761525198,2025-10-27T10:33:18+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite_fts
DB00357,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite.db,db_storage/favorite,98304,1761525198,2025-10-27T10:33:18+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00358,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite_fts.db,db_storage/favorite,32768,1761525198,2025-10-27T10:33:18+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00359,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite_fts.db-shm,db_storage/favorite,32768,1761525193,2025-10-27T10:33:13+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite_fts
DB00360,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite.db-wal,db_storage/favorite,115392,1761525198,2025-10-27T10:33:18+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite
DB00361,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite.db-shm,db_storage/favorite,32768,1761525193,2025-10-27T10:33:13+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite
DB00362,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/emoticon/emoticon.db,db_storage/emoticon,90112,1761525198,2025-10-27T10:33:18+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00363,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/emoticon/emoticon.db-shm,db_storage/emoticon,32768,1761525188,2025-10-27T10:33:08+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/emoticon/emoticon
DB00364,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/emoticon/emoticon.db-wal,db_storage/emoticon,164832,1761525198,2025-10-27T10:33:18+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/emoticon/emoticon
DB00365,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/bizchat/bizchat.db-wal,db_storage/bizchat,41232,1761525198,2025-10-27T10:33:18+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/bizchat/bizchat
DB00366,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/bizchat/bizchat.db-shm,db_storage/bizchat,32768,1761525193,2025-10-27T10:33:13+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/bizchat/bizchat
DB00367,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/bizchat/bizchat.db,db_storage/bizchat,28672,1761525198,2025-10-27T10:33:18+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00368,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db-shm,db_storage/session,32768,1761525342,2025-10-27T10:35:42+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session
DB00369,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db-wal,db_storage/session,288432,1761525895,2025-10-27T10:44:55+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session
DB00370,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db-incremental.material,db_storage/session,4096,1761525872,2025-10-27T10:44:32+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00371,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db-first.material,db_storage/session,4096,1761525303,2025-10-27T10:35:03+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00372,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db-last.material,db_storage/session,4096,1761525353,2025-10-27T10:35:53+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00373,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db,db_storage/session,61440,1761525872,2025-10-27T10:44:32+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
